 2.80002899748e+006	 2.23935112017e+001
 2.81002909747e+006	 2.23855064525e+001
 2.82002919746e+006	 2.23774879732e+001
 2.83002929745e+006	 2.23694558669e+001
 2.84002939744e+006	 2.23614102365e+001
 2.85002949743e+006	 2.23533511843e+001
 2.86002959743e+006	 2.23452788127e+001
 2.87002969742e+006	 2.23371932236e+001
 2.88002979741e+006	 2.23290945184e+001
 2.89002989740e+006	 2.23209827985e+001
 2.90002999739e+006	 2.23128581649e+001
 2.91003009738e+006	 2.23047207182e+001
 2.92003019737e+006	 2.22965705586e+001
 2.93003029736e+006	 2.22884077863e+001
 2.94003039735e+006	 2.22802325009e+001
 2.95003049734e+006	 2.22720448018e+001
 2.96003059734e+006	 2.22638447881e+001
 2.97003069733e+006	 2.22556325584e+001
 2.98003079732e+006	 2.22474082112e+001
 2.99003089731e+006	 2.22391718445e+001
 3.00003099730e+006	 2.22309235561e+001
 3.01003109729e+006	 2.22226634434e+001
 3.02003119728e+006	 2.22143916035e+001
 3.03003129727e+006	 2.22061081331e+001
 3.04003139726e+006	 2.21978131288e+001
 3.05003149725e+006	 2.21895066865e+001
 3.06003159725e+006	 2.21811889020e+001
 3.07003169724e+006	 2.21728598708e+001
 3.08003179723e+006	 2.21645196879e+001
 3.09003189722e+006	 2.21561684481e+001
 3.10003199721e+006	 2.21478062459e+001
 3.11003209720e+006	 2.21394331752e+001
 3.12003219719e+006	 2.21310493298e+001
 3.13003229718e+006	 2.21226548031e+001
 3.14003239717e+006	 2.21142496881e+001
 3.15003249716e+006	 2.21058340776e+001
 3.16003259716e+006	 2.20974080639e+001
 3.17003269715e+006	 2.20889717390e+001
 3.18003279714e+006	 2.20805251947e+001
 3.19003289713e+006	 2.20720685222e+001
 3.20003299712e+006	 2.20636018125e+001
 3.21003309711e+006	 2.20551251562e+001
 3.22003319710e+006	 2.20466386437e+001
 3.23003329709e+006	 2.20381423649e+001
 3.24003339708e+006	 2.20296364094e+001
 3.25003349707e+006	 2.20211208664e+001
 3.26003359707e+006	 2.20125958247e+001
 3.27003369706e+006	 2.20040613731e+001
 3.28003379705e+006	 2.19955175995e+001
 3.29003389704e+006	 2.19869645920e+001
 3.30003399703e+006	 2.19784024379e+001
 3.31003409702e+006	 2.19698312245e+001
 3.32003419701e+006	 2.19612510384e+001
 3.33003429700e+006	 2.19526619662e+001
 3.34003439699e+006	 2.19440640938e+001
 3.35003449698e+006	 2.19354575072e+001
 3.36003459698e+006	 2.19268422915e+001
 3.37003469697e+006	 2.19182185318e+001
 3.38003479696e+006	 2.19095863129e+001
 3.39003489695e+006	 2.19009457189e+001
 3.40003499694e+006	 2.18922968340e+001
 3.41003509693e+006	 2.18836397415e+001
 3.42003519692e+006	 2.18749745250e+001
 3.43003529691e+006	 2.18663012671e+001
 3.44003539690e+006	 2.18576200505e+001
 3.45003549689e+006	 2.18489309573e+001
 3.46003559689e+006	 2.18402340694e+001
 3.47003569688e+006	 2.18315294683e+001
 3.48003579687e+006	 2.18228172350e+001
 3.49003589686e+006	 2.18140974504e+001
 3.50003599685e+006	 2.18053701949e+001
 3.51003609684e+006	 2.17966355484e+001
 3.52003619683e+006	 2.17878935908e+001
 3.53003629682e+006	 2.17791444013e+001
 3.54003639681e+006	 2.17703880590e+001
 3.55003649680e+006	 2.17616246425e+001
 3.56003659680e+006	 2.17528542301e+001
 3.57003669679e+006	 2.17440768998e+001
 3.58003679678e+006	 2.17352927290e+001
 3.59003689677e+006	 2.17265017951e+001
 3.60003699676e+006	 2.17177041749e+001
 3.61003709675e+006	 2.17088999449e+001
 3.62003719674e+006	 2.17000891813e+001
 3.63003729673e+006	 2.16912719599e+001
 3.64003739672e+006	 2.16824483563e+001
 3.65003749671e+006	 2.16736184454e+001
 3.66003759671e+006	 2.16647823020e+001
 3.67003769670e+006	 2.16559400007e+001
 3.68003779669e+006	 2.16470916154e+001
 3.69003789668e+006	 2.16382372198e+001
 3.70003799667e+006	 2.16293768873e+001
 3.71003809666e+006	 2.16205106909e+001
 3.72003819665e+006	 2.16116387033e+001
 3.73003829664e+006	 2.16027609968e+001
 3.74003839663e+006	 2.15938776434e+001
 3.75003849662e+006	 2.15849887146e+001
 3.76003859662e+006	 2.15760942818e+001
 3.77003869661e+006	 2.15671944158e+001
 3.78003879660e+006	 2.15582891873e+001
 3.79003889659e+006	 2.15493786664e+001
 3.80003899658e+006	 2.15404629232e+001
 3.81003909657e+006	 2.15315420270e+001
 3.82003919656e+006	 2.15226160472e+001
 3.83003929655e+006	 2.15136850525e+001
 3.84003939654e+006	 2.15047491116e+001
 3.85003949653e+006	 2.14958082924e+001
 3.86003959653e+006	 2.14868626630e+001
 3.87003969652e+006	 2.14779122908e+001
 3.88003979651e+006	 2.14689572428e+001
 3.89003989650e+006	 2.14599975861e+001
 3.90003999649e+006	 2.14510333869e+001
 3.91004009648e+006	 2.14420647115e+001
 3.92004019647e+006	 2.14330916256e+001
 3.93004029646e+006	 2.14241141947e+001
 3.94004039645e+006	 2.14151324839e+001
 3.95004049644e+006	 2.14061465581e+001
 3.96004059644e+006	 2.13971564816e+001
 3.97004069643e+006	 2.13881623186e+001
 3.98004079642e+006	 2.13791641328e+001
 3.99004089641e+006	 2.13701619878e+001
 4.00004099640e+006	 2.13611559466e+001
 4.01004109639e+006	 2.13521460721e+001
 4.02004119638e+006	 2.13431324266e+001
 4.03004129637e+006	 2.13341150724e+001
 4.04004139636e+006	 2.13250940712e+001
 4.05004149635e+006	 2.13160694846e+001
 4.06004159635e+006	 2.13070413735e+001
 4.07004169634e+006	 2.12980097990e+001
 4.08004179633e+006	 2.12889748214e+001
 4.09004189632e+006	 2.12799365010e+001
 4.10004199631e+006	 2.12708948976e+001
 4.11004209630e+006	 2.12618500707e+001
 4.12004219629e+006	 2.12528020795e+001
 4.13004229628e+006	 2.12437509830e+001
 4.14004239627e+006	 2.12346968396e+001
 4.15004249626e+006	 2.12256397077e+001
 4.16004259626e+006	 2.12165796451e+001
 4.17004269625e+006	 2.12075167095e+001
 4.18004279624e+006	 2.11984509582e+001
 4.19004289623e+006	 2.11893824481e+001
 4.20004299622e+006	 2.11803112359e+001
 4.21004309621e+006	 2.11712373779e+001
 4.22004319620e+006	 2.11621609302e+001
 4.23004329619e+006	 2.11530819486e+001
 4.24004339618e+006	 2.11440004884e+001
 4.25004349617e+006	 2.11349166047e+001
 4.26004359617e+006	 2.11258303523e+001
 4.27004369616e+006	 2.11167417858e+001
 4.28004379615e+006	 2.11076509593e+001
 4.29004389614e+006	 2.10985579266e+001
 4.30004399613e+006	 2.10894627414e+001
 4.31004409612e+006	 2.10803654569e+001
 4.32004419611e+006	 2.10712661261e+001
 4.33004429610e+006	 2.10621648016e+001
 4.34004439609e+006	 2.10530615358e+001
 4.35004449608e+006	 2.10439563808e+001
 4.36004459608e+006	 2.10348493883e+001
 4.37004469607e+006	 2.10257406098e+001
 4.38004479606e+006	 2.10166300964e+001
 4.39004489605e+006	 2.10075178990e+001
 4.40004499604e+006	 2.09984040683e+001
 4.41004509603e+006	 2.09892886544e+001
 4.42004519602e+006	 2.09801717073e+001
 4.43004529601e+006	 2.09710532768e+001
 4.44004539600e+006	 2.09619334123e+001
 4.45004549599e+006	 2.09528121628e+001
 4.46004559599e+006	 2.09436895773e+001
 4.47004569598e+006	 2.09345657041e+001
 4.48004579597e+006	 2.09254405917e+001
 4.49004589596e+006	 2.09163142879e+001
 4.50004599595e+006	 2.09071868405e+001
 4.51004609594e+006	 2.08980582968e+001
 4.52004619593e+006	 2.08889287039e+001
 4.53004629592e+006	 2.08797981087e+001
 4.54004639591e+006	 2.08706665578e+001
 4.55004649590e+006	 2.08615340973e+001
 4.56004659590e+006	 2.08524007734e+001
 4.57004669589e+006	 2.08432666316e+001
 4.58004679588e+006	 2.08341317175e+001
 4.59004689587e+006	 2.08249960763e+001
 4.60004699586e+006	 2.08158597527e+001
 4.61004709585e+006	 2.08067227915e+001
 4.62004719584e+006	 2.07975852370e+001
 4.63004729583e+006	 2.07884471332e+001
 4.64004739582e+006	 2.07793085240e+001
 4.65004749581e+006	 2.07701694529e+001
 4.66004759581e+006	 2.07610299632e+001
 4.67004769580e+006	 2.07518900978e+001
 4.68004779579e+006	 2.07427498996e+001
 4.69004789578e+006	 2.07336094109e+001
 4.70004799577e+006	 2.07244686740e+001
 4.71004809576e+006	 2.07153277308e+001
 4.72004819575e+006	 2.07061866231e+001
 4.73004829574e+006	 2.06970453922e+001
 4.74004839573e+006	 2.06879040794e+001
 4.75004849572e+006	 2.06787627254e+001
 4.76004859572e+006	 2.06696213711e+001
 4.77004869571e+006	 2.06604800567e+001
 4.78004879570e+006	 2.06513388224e+001
 4.79004889569e+006	 2.06421977081e+001
 4.80004899568e+006	 2.06330567535e+001
 4.81004909567e+006	 2.06239159978e+001
 4.82004919566e+006	 2.06147754803e+001
 4.83004929565e+006	 2.06056352399e+001
 4.84004939564e+006	 2.05964953151e+001
 4.85004949563e+006	 2.05873557443e+001
 4.86004959563e+006	 2.05782165658e+001
 4.87004969562e+006	 2.05690778173e+001
 4.88004979561e+006	 2.05599395366e+001
 4.89004989560e+006	 2.05508017610e+001
 4.90004999559e+006	 2.05416645277e+001
 4.91005009558e+006	 2.05325278737e+001
 4.92005019557e+006	 2.05233918356e+001
 4.93005029556e+006	 2.05142564499e+001
 4.94005039555e+006	 2.05051217528e+001
 4.95005049554e+006	 2.04959877802e+001
 4.96005059554e+006	 2.04868545679e+001
 4.97005069553e+006	 2.04777221514e+001
 4.98005079552e+006	 2.04685905660e+001
 4.99005089551e+006	 2.04594598467e+001
 5.00005099550e+006	 2.04503300284e+001
 5.01005109549e+006	 2.04412011455e+001
 5.02005119548e+006	 2.04320732324e+001
 5.03005129547e+006	 2.04229463233e+001
 5.04005139546e+006	 2.04138204521e+001
 5.05005149545e+006	 2.04046956523e+001
 5.06005159545e+006	 2.03955719576e+001
 5.07005169544e+006	 2.03864494010e+001
 5.08005179543e+006	 2.03773280156e+001
 5.09005189542e+006	 2.03682078341e+001
 5.10005199541e+006	 2.03590888891e+001
 5.11005209540e+006	 2.03499712129e+001
 5.12005219539e+006	 2.03408548377e+001
 5.13005229538e+006	 2.03317397953e+001
 5.14005239537e+006	 2.03226261174e+001
 5.15005249536e+006	 2.03135138356e+001
 5.16005259536e+006	 2.03044029809e+001
 5.17005269535e+006	 2.02952935845e+001
 5.18005279534e+006	 2.02861856772e+001
 5.19005289533e+006	 2.02770792896e+001
 5.20005299532e+006	 2.02679744521e+001
 5.21005309531e+006	 2.02588711949e+001
 5.22005319530e+006	 2.02497695480e+001
 5.23005329529e+006	 2.02406695412e+001
 5.24005339528e+006	 2.02315712040e+001
 5.25005349527e+006	 2.02224745658e+001
 5.26005359527e+006	 2.02133796557e+001
 5.27005369526e+006	 2.02042865027e+001
 5.28005379525e+006	 2.01951951357e+001
 5.29005389524e+006	 2.01861055830e+001
 5.30005399523e+006	 2.01770178731e+001
 5.31005409522e+006	 2.01679320342e+001
 5.32005419521e+006	 2.01588480941e+001
 5.33005429520e+006	 2.01497660807e+001
 5.34005439519e+006	 2.01406860215e+001
 5.35005449518e+006	 2.01316079439e+001
 5.36005459518e+006	 2.01225318751e+001
 5.37005469517e+006	 2.01134578419e+001
 5.38005479516e+006	 2.01043858713e+001
 5.39005489515e+006	 2.00953159899e+001
 5.40005499514e+006	 2.00862482239e+001
 5.41005509513e+006	 2.00771825997e+001
 5.42005519512e+006	 2.00681191433e+001
 5.43005529511e+006	 2.00590578804e+001
 5.44005539510e+006	 2.00499988368e+001
 5.45005549509e+006	 2.00409420380e+001
 5.46005559509e+006	 2.00318875092e+001
 5.47005569508e+006	 2.00228352755e+001
 5.48005579507e+006	 2.00137853618e+001
 5.49005589506e+006	 2.00047377929e+001
 5.50005599505e+006	 1.99956925934e+001
 5.51005609504e+006	 1.99866497875e+001
 5.52005619503e+006	 1.99776093995e+001
 5.53005629502e+006	 1.99685714535e+001
 5.54005639501e+006	 1.99595359732e+001
 5.55005649500e+006	 1.99505029823e+001
 5.56005659500e+006	 1.99414725043e+001
 5.57005669499e+006	 1.99324445626e+001
 5.58005679498e+006	 1.99234191803e+001
 5.59005689497e+006	 1.99143963803e+001
 5.60005699496e+006	 1.99053761854e+001
 5.61005709495e+006	 1.98963586183e+001
 5.62005719494e+006	 1.98873437014e+001
 5.63005729493e+006	 1.98783314570e+001
 5.64005739492e+006	 1.98693219073e+001
 5.65005749491e+006	 1.98603150742e+001
 5.66005759491e+006	 1.98513109795e+001
 5.67005769490e+006	 1.98423096447e+001
 5.68005779489e+006	 1.98333110914e+001
 5.69005789488e+006	 1.98243153409e+001
 5.70005799487e+006	 1.98153224143e+001
 5.71005809486e+006	 1.98063323326e+001
 5.72005819485e+006	 1.97973451165e+001
 5.73005829484e+006	 1.97883607867e+001
 5.74005839483e+006	 1.97793793638e+001
 5.75005849482e+006	 1.97704008680e+001
 5.76005859482e+006	 1.97614253196e+001
 5.77005869481e+006	 1.97524527385e+001
 5.78005879480e+006	 1.97434831446e+001
 5.79005889479e+006	 1.97345165577e+001
 5.80005899478e+006	 1.97255529972e+001
 5.81005909477e+006	 1.97165924826e+001
 5.82005919476e+006	 1.97076350331e+001
 5.83005929475e+006	 1.96986806679e+001
 5.84005939474e+006	 1.96897294059e+001
 5.85005949473e+006	 1.96807812658e+001
 5.86005959473e+006	 1.96718362664e+001
 5.87005969472e+006	 1.96628944261e+001
 5.88005979471e+006	 1.96539557634e+001
 5.89005989470e+006	 1.96450202963e+001
 5.90005999469e+006	 1.96360880429e+001
 5.91006009468e+006	 1.96271590213e+001
 5.92006019467e+006	 1.96182332491e+001
 5.93006029466e+006	 1.96093107440e+001
 5.94006039465e+006	 1.96003915235e+001
 5.95006049464e+006	 1.95914756049e+001
 5.96006059464e+006	 1.95825630055e+001
 5.97006069463e+006	 1.95736537423e+001
 5.98006079462e+006	 1.95647478322e+001
 5.99006089461e+006	 1.95558452920e+001
 6.00006099460e+006	 1.95469461384e+001
 6.01006109459e+006	 1.95380503879e+001
 6.02006119458e+006	 1.95291580568e+001
 6.03006129457e+006	 1.95202691615e+001
 6.04006139456e+006	 1.95113837180e+001
 6.05006149455e+006	 1.95025017423e+001
 6.06006159455e+006	 1.94936232503e+001
 6.07006169454e+006	 1.94847482576e+001
 6.08006179453e+006	 1.94758767799e+001
 6.09006189452e+006	 1.94670088325e+001
 6.10006199451e+006	 1.94581444309e+001
 6.11006209450e+006	 1.94492835902e+001
 6.12006219449e+006	 1.94404263254e+001
 6.13006229448e+006	 1.94315726516e+001
 6.14006239447e+006	 1.94227225834e+001
 6.15006249446e+006	 1.94138761356e+001
 6.16006259446e+006	 1.94050333228e+001
 6.17006269445e+006	 1.93961941594e+001
 6.18006279444e+006	 1.93873586597e+001
 6.19006289443e+006	 1.93785268378e+001
 6.20006299442e+006	 1.93696987078e+001
 6.21006309441e+006	 1.93608742838e+001
 6.22006319440e+006	 1.93520535794e+001
 6.23006329439e+006	 1.93432366085e+001
 6.24006339438e+006	 1.93344233845e+001
 6.25006349437e+006	 1.93256139209e+001
 6.26006359437e+006	 1.93168082311e+001
 6.27006369436e+006	 1.93080063284e+001
 6.28006379435e+006	 1.92992082257e+001
 6.29006389434e+006	 1.92904139361e+001
 6.30006399433e+006	 1.92816234726e+001
 6.31006409432e+006	 1.92728368477e+001
 6.32006419431e+006	 1.92640540743e+001
 6.33006429430e+006	 1.92552751647e+001
 6.34006439429e+006	 1.92465001315e+001
 6.35006449428e+006	 1.92377289870e+001
